"Fly ID"	"Light Intensity(uW/mm2)"	"Wind status"	"Satiety"	"Genotype"	"Status"	"weighted_TSALE_P10"
52	"70uW"	"Wind"	"fed"	"w1118-Or67d-Or47a-Gal4"	"Parent"	-0.388444444444444
1	"14uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.0711743772241993
2	"14uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	1
3	"14uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	-0.0765124555160142
4	"14uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	1
5	"14uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.0302491103202847
6	"14uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.0213523131672598
7	"14uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.0480427046263345
8	"14uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	-0.338078291814947
9	"14uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	-0.236654804270463
10	"14uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.104982206405694
11	"14uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	NA
12	"14uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	-0.00177935943060498
13	"14uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	-0.0142348754448399
14	"14uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	1
15	"14uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	-0.708185053380783
16	"14uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	-0.129893238434164
17	"14uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.320284697508897
18	"14uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.0124555160142349
19	"14uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.103202846975089
20	"14uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	-0.0658362989323843
21	"14uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.101423487544484
22	"14uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.166370106761566
23	"14uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.404804270462633
24	"14uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	-0.0222419928825623
25	"14uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.171708185053381
26	"14uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.184163701067616
27	"14uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.987544483985765
28	"14uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.498220640569395
29	"14uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	-0.565836298932384
30	"14uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	1
31	"14uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.311387900355872
32	"14uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	-0.0889679715302491
33	"14uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.0854092526690391
34	"14uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.597864768683274
35	"14uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.713523131672598
36	"14uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	-0.396797153024911
37	"14uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.177046263345196
38	"14uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.236654804270463
39	"14uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	-0.587188612099644
40	"14uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.00711743772241993
41	"14uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.411921708185053
42	"14uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.298042704626335
43	"14uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.270462633451957
44	"14uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	-0.798932384341637
45	"14uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.245551601423488
46	"14uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	NA
47	"14uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.403914590747331
48	"14uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.886120996441281
49	"14uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	-0.174377224199288
50	"14uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.222419928825623
51	"14uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.0658362989323843
52	"14uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	-0.000889679715302491
1	"14uW"	"Wind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.963490650044524
2	"14uW"	"Wind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.540516473731077
3	"14uW"	"Wind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	-0.459483526268923
4	"14uW"	"Wind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.624220837043633
5	"14uW"	"Wind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	NA
6	"14uW"	"Wind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	-0.735529830810329
7	"14uW"	"Wind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	-0.356188780053428
8	"14uW"	"Wind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.363312555654497
9	"14uW"	"Wind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	1
10	"14uW"	"Wind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.764915405164737
11	"14uW"	"Wind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	1
12	"14uW"	"Wind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	-0.371326803205699
13	"14uW"	"Wind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.474621549421193
14	"14uW"	"Wind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	-0.36420302760463
15	"14uW"	"Wind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	NA
16	"14uW"	"Wind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	NA
17	"14uW"	"Wind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.0169189670525378
18	"14uW"	"Wind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	NA
19	"14uW"	"Wind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.353517364203028
20	"14uW"	"Wind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	-0.207479964381122
21	"14uW"	"Wind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.933214603739982
22	"14uW"	"Wind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.0347284060552093
23	"14uW"	"Wind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	-0.206589492430988
24	"14uW"	"Wind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	-0.485307212822796
25	"14uW"	"Wind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	-0.0569902048085485
26	"14uW"	"Wind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.202137132680321
27	"14uW"	"Wind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.560106856634016
28	"14uW"	"Wind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	1
29	"14uW"	"Wind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.552983081032947
30	"14uW"	"Wind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	1
31	"14uW"	"Wind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.421193232413179
32	"14uW"	"Wind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.729296527159395
33	"14uW"	"Wind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	NA
34	"14uW"	"Wind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	-0.634016028495102
35	"14uW"	"Wind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.806767586821015
36	"14uW"	"Wind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	-0.123775601068566
37	"14uW"	"Wind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.0792520035618878
38	"14uW"	"Wind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	1
39	"14uW"	"Wind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.2520035618878
40	"14uW"	"Wind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	1
41	"14uW"	"Wind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.00178094390026714
42	"14uW"	"Wind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	NA
43	"14uW"	"Wind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	1
44	"14uW"	"Wind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	1
45	"14uW"	"Wind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.193232413178985
46	"14uW"	"Wind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	1
47	"14uW"	"Wind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	NA
48	"14uW"	"Wind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.923419412288513
49	"14uW"	"Wind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.268032056990205
50	"14uW"	"Wind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	1
51	"14uW"	"Wind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	-0.193232413178985
52	"14uW"	"Wind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	-0.312555654496883
1	"42uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.418149466192171
2	"42uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	NA
3	"42uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	-0.0213523131672598
4	"42uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	1
5	"42uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.116548042704626
6	"42uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.0907473309608541
7	"42uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	-0.103202846975089
8	"42uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	-0.476868327402135
9	"42uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.0604982206405694
10	"42uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.0160142348754448
11	"42uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	-0.487544483985765
12	"42uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.0346975088967972
13	"42uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.325622775800712
14	"42uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.462633451957295
15	"42uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	-0.211743772241993
16	"42uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.0151245551601423
17	"42uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.283807829181495
18	"42uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	-0.437722419928826
19	"42uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.153914590747331
20	"42uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.281138790035587
21	"42uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.472419928825623
22	"42uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.293594306049822
23	"42uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	-0.743772241992883
24	"42uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.455516014234875
25	"42uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	-0.0551601423487545
26	"42uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.129893238434164
27	"42uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.345195729537367
28	"42uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.112099644128114
29	"42uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	-0.113879003558719
30	"42uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	1
31	"42uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.154804270462633
32	"42uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	-0.330960854092527
33	"42uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.551601423487544
34	"42uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0
35	"42uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.45729537366548
36	"42uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.190391459074733
37	"42uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.28914590747331
38	"42uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.366548042704626
39	"42uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.802491103202847
40	"42uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.361209964412811
41	"42uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.843416370106762
42	"42uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	-0.224199288256228
43	"42uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.297153024911032
44	"42uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.103202846975089
45	"42uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	NA
46	"42uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	1
47	"42uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	-0.0320284697508897
48	"42uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	1
49	"42uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.130782918149466
50	"42uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.95729537366548
51	"42uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.0756227758007118
52	"42uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	-0.0925266903914591
1	"42uW"	"Wind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.157473309608541
2	"42uW"	"Wind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	1
3	"42uW"	"Wind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.609430604982206
4	"42uW"	"Wind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	-0.247330960854093
5	"42uW"	"Wind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.114768683274021
6	"42uW"	"Wind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	-0.385231316725979
7	"42uW"	"Wind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.887900355871886
8	"42uW"	"Wind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	-0.097864768683274
9	"42uW"	"Wind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.905693950177936
10	"42uW"	"Wind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	-0.432384341637011
11	"42uW"	"Wind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.0373665480427046
12	"42uW"	"Wind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	-0.0338078291814947
13	"42uW"	"Wind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	-0.0551601423487545
14	"42uW"	"Wind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.472419928825623
15	"42uW"	"Wind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.561387900355872
16	"42uW"	"Wind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.314946619217082
17	"42uW"	"Wind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	NA
18	"42uW"	"Wind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	-0.379003558718861
19	"42uW"	"Wind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.0640569395017794
20	"42uW"	"Wind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	-0.113879003558719
21	"42uW"	"Wind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	1
22	"42uW"	"Wind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.198398576512456
23	"42uW"	"Wind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	NA
24	"42uW"	"Wind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.119217081850534
25	"42uW"	"Wind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.0338078291814947
26	"42uW"	"Wind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	1
27	"42uW"	"Wind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.625444839857651
28	"42uW"	"Wind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	NA
29	"42uW"	"Wind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	1
30	"42uW"	"Wind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	1
31	"42uW"	"Wind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	-0.183274021352313
32	"42uW"	"Wind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	NA
33	"42uW"	"Wind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	NA
34	"42uW"	"Wind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.51779359430605
35	"42uW"	"Wind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.581850533807829
36	"42uW"	"Wind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	NA
37	"42uW"	"Wind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.499110320284697
38	"42uW"	"Wind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	1
39	"42uW"	"Wind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	-0.311387900355872
40	"42uW"	"Wind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	NA
41	"42uW"	"Wind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	NA
42	"42uW"	"Wind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.897686832740214
43	"42uW"	"Wind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	-0.216192170818505
44	"42uW"	"Wind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.303380782918149
45	"42uW"	"Wind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	NA
46	"42uW"	"Wind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	NA
47	"42uW"	"Wind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	NA
48	"42uW"	"Wind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	NA
49	"42uW"	"Wind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.00622775800711744
50	"42uW"	"Wind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	1
51	"42uW"	"Wind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	-0.243772241992883
52	"42uW"	"Wind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.160142348754448
1	"70uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	-0.759786476868327
2	"70uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	1
3	"70uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.138790035587189
4	"70uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	1
5	"70uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.45729537366548
6	"70uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.321174377224199
7	"70uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.382562277580071
8	"70uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.157473309608541
9	"70uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.196619217081851
10	"70uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	-0.170818505338078
11	"70uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.137010676156584
12	"70uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.110320284697509
13	"70uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.314056939501779
14	"70uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.286476868327402
15	"70uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0.638790035587188
16	"70uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	-0.52135231316726
17	"70uW"	"NoWind"	"fed"	"Or67d-Or47a-Gal4-UAS-CsChrimson"	"Offspring"	0
