"Fly ID"	"Light Intensity(uW/mm2)"	"Wind status"	"Satiety"	"Genotype"	"Status"	"weighted_TSALE_P10"
15	"28uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.810526315789474
16	"28uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	NA
17	"28uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.110526315789474
18	"28uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	1
19	"28uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.207894736842105
20	"28uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.0315789473684211
21	"28uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	1
22	"28uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	NA
23	"28uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.263157894736842
24	"28uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	1
25	"28uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.0328947368421053
26	"28uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.890789473684211
27	"28uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.897368421052632
28	"28uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.00526315789473684
29	"28uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.161842105263158
30	"28uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	1
31	"28uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	NA
32	"28uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	NA
33	"28uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.439473684210526
34	"28uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	NA
35	"28uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.751315789473684
36	"28uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.997368421052632
37	"28uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.58421052631579
38	"28uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.580263157894737
39	"28uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	-0.571052631578947
40	"28uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	NA
41	"28uW"	"Air"	"fed"	"w1118-UAS-CsChrimson"	"Parent"	0.218421052631579
