"Fly ID"	"Light Intensity(uW/mm2)"	"Wind status"	"Satiety"	"Genotype"	"Status"	"weighted_TSALE_P10"
3	"70uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	0.125984251968504
4	"70uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	0.0498687664041995
5	"70uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	0.593175853018373
6	"70uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	-0.119422572178478
7	"70uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	NA
8	"70uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	1
9	"70uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	NA
10	"70uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	1
11	"70uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	-0.267716535433071
12	"70uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	0.488188976377953
13	"70uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	0.228346456692913
14	"70uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	NA
15	"70uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	0.186351706036745
16	"70uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	NA
17	"70uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	NA
18	"70uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	0.587926509186352
19	"70uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	0.005249343832021
20	"70uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	0.228346456692913
21	"70uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	NA
22	"70uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	0.291338582677165
23	"70uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	0.153543307086614
24	"70uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	0.047244094488189
25	"70uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	0.12992125984252
26	"70uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	0.950131233595801
27	"70uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	-0.112860892388451
28	"70uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	0.753280839895013
29	"70uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	-0.089238845144357
30	"70uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	-0.128608923884514
31	"70uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	-0.190288713910761
32	"70uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	0.876640419947507
33	"70uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	-0.465879265091864
34	"70uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	0.973753280839895
35	"70uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	1
36	"70uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	0.490813648293963
37	"70uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	NA
38	"70uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	0.782152230971129
39	"70uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	-0.485564304461942
40	"70uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	0.0866141732283465
41	"70uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	0.216535433070866
43	"70uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	0.573490813648294
44	"70uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	0.708661417322835
45	"70uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	0.758530183727034
46	"70uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	0.570866141732283
47	"70uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	-0.755905511811024
48	"70uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	0.068241469816273
49	"70uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	-0.116797900262467
50	"70uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	0.241469816272966
51	"70uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	-0.39238845144357
52	"70uW"	"Air"	"starved"	"Or67d-Gal4-UAS-CsChrimson"	"Offspring"	0.190288713910761
1	"14uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	0.984251968503937
2	"14uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	0.0131233595800525
3	"14uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	0.425196850393701
4	"14uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	1
5	"14uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	0.0813648293963254
6	"14uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	-0.0223097112860892
7	"14uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	0.137795275590551
8	"14uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	0.206036745406824
9	"14uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	0.0761154855643045
10	"14uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	0.274278215223097
11	"14uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	0.990813648293963
12	"14uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	0.0997375328083989
13	"14uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	-0.0288713910761155
14	"14uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	0.257217847769029
15	"14uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	0.272965879265092
16	"14uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	-0.0183727034120735
17	"14uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	-0.083989501312336
18	"14uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	0.387139107611549
19	"14uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	1
20	"14uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	0.60498687664042
21	"14uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	0.125984251968504
22	"14uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	-0.026246719160105
23	"14uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	0.28740157480315
24	"14uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	0.0026246719160105
25	"14uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	0.0341207349081365
26	"14uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	0.99737532808399
27	"14uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	NA
28	"14uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	-0.225721784776903
29	"14uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	-0.28740157480315
30	"14uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	-0.200787401574803
31	"14uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	-0.31758530183727
32	"14uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	0.0538057742782152
33	"14uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	-0.238845144356955
34	"14uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	-0.973753280839895
35	"14uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	1
36	"14uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	-0.164041994750656
37	"14uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	NA
38	"14uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	NA
39	"14uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	-0.305774278215223
40	"14uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	NA
41	"14uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	-0.5249343832021
42	"14uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	NA
43	"14uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	0.223097112860892
44	"14uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	-0.10498687664042
45	"14uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	1
46	"14uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	0.275590551181102
47	"14uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	1
48	"14uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	-0.13254593175853
49	"14uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	1
50	"14uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	0.140419947506562
51	"14uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	-0.454068241469816
52	"14uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	0.0183727034120735
1	"14uW"	"Air"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	-0.83989501312336
2	"14uW"	"Air"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	-0.047244094488189
3	"14uW"	"Air"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	-0.18503937007874
4	"14uW"	"Air"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	-0.548556430446194
5	"14uW"	"Air"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	0.0997375328083989
6	"14uW"	"Air"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	0.425196850393701
7	"14uW"	"Air"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	NA
8	"14uW"	"Air"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	0.167979002624672
9	"14uW"	"Air"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	0.299212598425197
10	"14uW"	"Air"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	-0.187664041994751
11	"14uW"	"Air"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	1
12	"14uW"	"Air"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	-0.543307086614173
13	"14uW"	"Air"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	NA
14	"14uW"	"Air"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	1
15	"14uW"	"Air"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	0.593175853018373
16	"14uW"	"Air"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	-0.362204724409449
17	"14uW"	"Air"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	0.21259842519685
18	"14uW"	"Air"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	0.112860892388451
19	"14uW"	"Air"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	0.897637795275591
20	"14uW"	"Air"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	0.633858267716535
21	"14uW"	"Air"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	0.404199475065617
22	"14uW"	"Air"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	1
23	"14uW"	"Air"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	-0.519685039370079
24	"14uW"	"Air"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	0.988188976377953
25	"14uW"	"Air"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	0.241469816272966
26	"14uW"	"Air"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	1
27	"14uW"	"Air"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	-0.68503937007874
28	"14uW"	"Air"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	-0.120734908136483
29	"14uW"	"Air"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	0.20997375328084
30	"14uW"	"Air"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	NA
31	"14uW"	"Air"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	0.0078740157480315
32	"14uW"	"Air"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	NA
33	"14uW"	"Air"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	1
34	"14uW"	"Air"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	-0.0866141732283465
35	"14uW"	"Air"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	1
36	"14uW"	"Air"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	NA
37	"14uW"	"Air"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	NA
38	"14uW"	"Air"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	1
39	"14uW"	"Air"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	-0.153543307086614
40	"14uW"	"Air"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	NA
41	"14uW"	"Air"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	0.15748031496063
42	"14uW"	"Air"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	NA
43	"14uW"	"Air"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	-0.186351706036745
44	"14uW"	"Air"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	-0.322834645669291
45	"14uW"	"Air"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	0.241469816272966
46	"14uW"	"Air"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	0.325459317585302
47	"14uW"	"Air"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	0.115485564304462
48	"14uW"	"Air"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	0.358267716535433
49	"14uW"	"Air"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	0.535433070866142
50	"14uW"	"Air"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	-0.29002624671916
51	"14uW"	"Air"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	-0.0433070866141732
52	"14uW"	"Air"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	0.136482939632546
1	"42uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	-0.020997375328084
2	"42uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	0.443569553805774
3	"42uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	0.585301837270341
4	"42uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	0.39501312335958
5	"42uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	-0.223097112860892
6	"42uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	0.149606299212598
7	"42uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	-0.102362204724409
8	"42uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	-0.020997375328084
9	"42uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	-0.443569553805774
10	"42uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	0.522309711286089
11	"42uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	NA
12	"42uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	0.204724409448819
13	"42uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	NA
14	"42uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	-0.089238845144357
15	"42uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	1
16	"42uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	0.480314960629921
17	"42uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	0.299212598425197
18	"42uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	0.338582677165354
19	"42uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	0.0997375328083989
20	"42uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	NA
21	"42uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	0.299212598425197
22	"42uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	-0.102362204724409
23	"42uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	-0.068241469816273
24	"42uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	0.561679790026247
25	"42uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	0.0761154855643045
26	"42uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	0.925196850393701
27	"42uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	0.156167979002625
28	"42uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	0.16010498687664
29	"42uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	1
30	"42uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	0.774278215223097
31	"42uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	0.10761154855643
32	"42uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	-0.31496062992126
33	"42uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	0.703412073490814
34	"42uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	-0.0170603674540682
35	"42uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	0.338582677165354
36	"42uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	0.249343832020997
37	"42uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	-0.988188976377953
38	"42uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	1
39	"42uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	0.269028871391076
40	"42uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	NA
41	"42uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	0.0708661417322835
42	"42uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	0.993438320209974
43	"42uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	-0.031496062992126
44	"42uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	0.154855643044619
45	"42uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	0.517060367454068
46	"42uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	NA
47	"42uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	-0.0393700787401575
48	"42uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	-0.645669291338583
49	"42uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	-0.280839895013123
50	"42uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	0.5
51	"42uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	-0.0131233595800525
52	"42uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	-0.539370078740158
1	"42uW"	"Air"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	-0.29840848806366
2	"42uW"	"Air"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	-0.152519893899204
3	"42uW"	"Air"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	-0.242705570291777
4	"42uW"	"Air"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	0.316976127320955
5	"42uW"	"Air"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	-0.180371352785146
6	"42uW"	"Air"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	-0.173740053050398
7	"42uW"	"Air"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	0.246684350132626
8	"42uW"	"Air"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	-0.408488063660477
9	"42uW"	"Air"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	0.326259946949602
10	"42uW"	"Air"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	0.163129973474801
11	"42uW"	"Air"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	0.214854111405836
12	"42uW"	"Air"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	0.148541114058355
13	"42uW"	"Air"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	NA
14	"42uW"	"Air"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	-0.854111405835544
15	"42uW"	"Air"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	0.379310344827586
16	"42uW"	"Air"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	0.326259946949602
17	"42uW"	"Air"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	0.568965517241379
18	"42uW"	"Air"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	-0.193633952254642
19	"42uW"	"Air"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	0.114058355437666
20	"42uW"	"Air"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	0.729442970822281
21	"42uW"	"Air"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	-0.108753315649867
22	"42uW"	"Air"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	-0.129973474801061
23	"42uW"	"Air"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	0.579575596816976
24	"42uW"	"Air"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	1
25	"42uW"	"Air"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	0.0278514588859416
26	"42uW"	"Air"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	1
27	"42uW"	"Air"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	1
28	"42uW"	"Air"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	0.140583554376658
29	"42uW"	"Air"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	1
30	"42uW"	"Air"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	0.205570291777188
31	"42uW"	"Air"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	0.362068965517241
32	"42uW"	"Air"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	0.0822281167108753
33	"42uW"	"Air"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	-0.257294429708223
34	"42uW"	"Air"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	-0.0795755968169761
35	"42uW"	"Air"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	0.0212201591511936
36	"42uW"	"Air"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	-0.392572944297082
37	"42uW"	"Air"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	0.359416445623342
38	"42uW"	"Air"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	NA
39	"42uW"	"Air"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	-0.588859416445623
40	"42uW"	"Air"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	0.976127320954907
41	"42uW"	"Air"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	-0.0968169761273209
42	"42uW"	"Air"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	0.663129973474801
43	"42uW"	"Air"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	0.311671087533156
44	"42uW"	"Air"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	0.0822281167108753
45	"42uW"	"Air"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	0.307692307692308
46	"42uW"	"Air"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	1
47	"42uW"	"Air"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	0.39920424403183
48	"42uW"	"Air"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	1
49	"42uW"	"Air"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	0.283819628647215
50	"42uW"	"Air"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	-0.0822281167108753
51	"42uW"	"Air"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	-0.0212201591511936
52	"42uW"	"Air"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	0.0557029177718833
1	"70uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	-0.307086614173228
2	"70uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	0.047244094488189
3	"70uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	0.162729658792651
4	"70uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	-0.102362204724409
5	"70uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	-0.15748031496063
6	"70uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	0.349081364829396
7	"70uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	-0.0354330708661417
8	"70uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	0.280839895013123
9	"70uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	-0.477690288713911
10	"70uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	0.939632545931758
11	"70uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	0.162729658792651
12	"70uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	0.131233595800525
13	"70uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	0.325459317585302
14	"70uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	0.221784776902887
15	"70uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	0.190288713910761
16	"70uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	0.383202099737533
17	"70uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	-0.031496062992126
18	"70uW"	"NoAir"	"starved"	"w1118-UAS-CsChrimson"	"Parent"	0.643044619422572
